0	0	199	-1770.3669015184046
1	0	199	-1051.339693560187
2	1	199	-931.7620440495632
3	2	199	-920.7060929896368
4	3	199	-1354.5928698283344
5	3	199	-1174.2185295642153
6	4	199	-1297.3050247245224
7	4	199	-1392.3920034489508
8	5	199	-1597.3506406800043
9	5	199	-1711.031166520047
10	6	199	-1608.5592441112315
11	6	199	-1693.395918796263
12	7	199	-1124.7558312959911
13	7	199	-1604.6036849915438
14	8	199	-1540.484418602484
15	8	199	-1672.8115974447683
16	9	199	-1691.5138266391004
17	9	199	-1401.7974806406148
18	10	199	-1616.9473352513699
19	10	199	-1650.9334940488718
20	11	199	-1138.0318172624736
21	11	199	-1636.8584516550216
22	12	199	-1594.2826562809732
23	12	199	-1706.0636340770982
24	13	199	-1045.7182759956015
25	13	199	-1523.787799101517
26	14	199	-1346.8454970849025
27	14	199	-1620.7114366153157
28	15	199	-1393.0126275263015
29	15	199	-2.432252635052996
30	16	199	-1437.8366923794206
31	16	199	-1103.0383201912182
32	17	199	-1475.5381477357926
33	18	199	-1089.5965971712344
34	18	199	-1243.868196900501
35	19	199	-631.8536674321007
36	19	199	-3.659075274541379
37	20	199	-890.4161055806137
38	20	199	-768.4223034837725
39	21	199	-1125.0619804091261
40	21	199	-260.016142338756
41	22	199	-392.99283818486344
42	22	199	-641.5563666715293
43	23	199	-257.40548718701393
44	23	199	-2.4600765893836805
45	24	199	-645.4913695753494
46	24	199	-2.5532447349872602
47	25	199	-259.43676758415944
48	25	199	-380.23323659041034
49	26	199	-657.550160834707
50	26	199	-386.3301702697997
51	27	199	-416.87060421097607
52	27	199	-913.9290876291128
53	28	199	-1300.6066046184494
54	28	199	-1060.2462537599877
55	29	199	-252.02643889032942
56	29	199	-3.3410341647051034
57	30	199	-4.23526513910063
58	30	199	-276.6220323870079
59	31	199	-1077.7857349275328
60	31	199	-488.6523932533722
61	32	199	-1036.5001157742313
62	32	199	-1157.5632486377128
63	33	199	-1194.2931727924913
64	34	199	-1165.5463344497655
65	34	199	-1045.4108965757275
66	35	199	-1295.233816927771
67	35	199	-528.6073426847557
68	36	199	-1203.7971252437378
69	36	199	-902.4579134235241
70	37	199	-257.81355766771753
71	37	199	-124.72825194916986
72	38	199	-1210.154810789033
73	38	199	-1204.4844602710305
74	39	199	-257.6243052193994
75	39	199	-123.83630802493616
76	40	199	-1.6882091673159125
77	40	199	-364.4451292024924
78	41	199	-260.89927716282347
79	41	199	-123.22852668953198
80	42	199	-460.3778023691493
81	42	199	-1194.9957285341575
82	43	199	-767.75749741057
83	43	199	-240.77179919119607
84	44	199	-116.32959480504553
85	45	199	-1069.0511571445732
86	45	199	-1.6940517438598306
87	46	199	-232.50444477711332
88	46	199	-502.5925179496259
89	47	199	-379.02530944015507
90	47	199	-516.4515590796022
91	48	199	-238.51583624725026
92	48	199	-122.36973464904885
93	49	199	-1.3033200740989397
94	49	199	-246.63869030241193
95	50	199	-3.8693997798224435
96	50	199	-991.1679389111383
97	51	199	-450.35484574012213
98	51	199	-378.2376802469411
99	52	199	-263.8966902427613
100	52	199	-511.97213044515155
101	53	199	-124.68113982102258
102	53	199	-3.1118631704877253
103	54	199	-123.06523164357007
104	55	199	-4.098482164228203
105	55	199	-367.34319305099984
106	56	199	-516.6812226042806
107	56	199	-893.34428852666
108	57	199	-248.31523566997458
109	57	199	-245.77308420686953
110	58	199	-356.18638477320405
111	58	199	-323.5250693384199
112	59	199	-348.2165983740048
113	59	199	-249.7297345706438
114	60	199	-348.0292327988294
115	60	199	-2.9867423737416616
116	61	199	-124.97655585301422
117	61	199	-250.367538861547
118	62	199	-245.97837894904285
119	62	199	-126.80554950076726
120	63	199	-1.2911402660562006
121	64	199	-125.69199685290889
122	64	199	-1.045861898823994
123	65	199	-124.75363192567221
124	65	199	-743.329114084794
125	66	199	-236.17762591174395
126	66	199	-128.20293477165882
127	67	199	-250.47763938740823
128	67	199	-240.85803820125594
129	68	199	-240.2690784972561
130	68	199	-349.0484022677844
131	69	199	-125.31593501556542
132	69	199	-129.95012517661914
133	70	199	-238.72115749068058
134	70	199	-379.766009527978
135	71	199	-251.70106925546628
136	72	199	-117.90265839203545
137	72	199	-1.2983422273142402
138	73	199	-123.53461745668481
139	73	199	-129.6942615643624
140	74	199	-234.9483075137113
141	74	199	-629.4137087156391
142	75	199	-2.937861818381213
143	75	199	-121.20544078961608
144	76	199	-127.42702265522006
145	77	199	-435.88120031915065
146	77	199	-126.46021974501082
147	78	199	-236.94747855331565
148	78	199	-131.7261825214485
149	79	199	-245.3532972046022
150	79	199	-383.45888102550106
151	80	199	-1.984237602641925
152	80	199	-121.35401971841198
153	81	199	-128.9273811591494
154	81	199	-347.7602399957959
155	82	199	-242.47208987488082
156	82	199	-2.985109077088887
157	83	199	-489.1177410795835
158	84	199	-124.62823704475407
159	84	199	-257.2971499929747
160	85	199	-367.3402450984296
161	85	199	-251.06047205306504
162	86	199	-126.48287151440853
163	86	199	-240.61517727817792
164	87	199	-124.40838186119174
165	87	199	-382.50470220396267
166	88	199	-125.58566003847828
167	89	199	-1.8745067688323271
168	89	199	-1.1273814179592727
169	90	199	-328.14859243990463
170	91	199	-352.5986907916675
171	91	199	-246.99682777327197
172	92	199	-122.57158877604941
173	92	199	-128.12875037188422
174	93	199	-245.15417850947568
175	93	199	-125.8276797391951
176	94	199	-121.85455020013839
177	94	199	-245.47479768708294
178	95	199	-373.6533658239355
179	95	199	-125.69810395557508
180	96	199	-128.91653205988797
181	97	199	-1.2970893581156189
182	97	199	-128.42525376576455
183	98	199	-128.07986687294843
184	98	199	-2.092122142475812
185	99	199	-368.9954270522654
186	99	199	-124.45341719966518
187	100	199	-1.5374889186296268
188	100	199	-125.43106287066554
189	101	199	-1.5439444730377474
190	101	199	-376.5241717358144
191	102	199	-233.09187643161184
192	103	199	-126.05930377619819
193	103	199	-254.81222770558117
194	104	199	-240.85604395503648
195	104	199	-127.3537842707061
196	105	199	-268.0265019043104
197	105	199	-361.4189721643515
198	106	199	-126.5149963765305
199	106	199	-124.86696470572117
200	107	199	-417.2423434205242
201	108	199	-1.388716368424256
202	109	199	-123.28116889125047
203	109	199	-122.44705784541888
204	110	199	-246.71288205978627
205	110	199	-237.02339336922103
206	111	199	-128.50514703521293
207	111	199	-240.12937583625862
208	112	199	-235.22409179900401
209	112	199	-300.09108293049553
210	113	199	-127.3316739372236
211	114	199	-121.9490541281629
212	114	199	-327.4811264234951
213	115	199	-127.3267350819604
214	115	199	-121.89852730850566
215	116	199	-352.4283865972094
216	117	199	-1.181467885011182
217	118	199	-405.671220879744
218	119	199	-127.80955186330449
219	120	199	-121.44533793372433
220	121	199	-235.49920912896684
221	122	199	-126.99738292014928
222	123	199	-235.42028377728815
223	124	199	-349.7377320661396
224	125	199	-350.860319938106
225	126	199	-119.73099467340417
226	127	199	-418.1557858796626
227	128	199	-127.0875198589252
228	129	199	-124.17772841247077
229	130	199	-119.61581391203977
230	131	199	-240.68396323541037
231	133	199	-2.8550729551632945
232	134	199	-241.36840849861818
233	134	199	-126.5240174817368
234	135	199	-127.8624537479854
235	137	199	-1.1380367590530727
236	138	199	-135.95215950366864
237	139	199	-330.361245633942
238	140	199	-122.9275399443898
239	141	199	-125.79365958884527
240	142	199	-121.4270248835427
241	143	199	-128.75714700872018
242	144	199	-234.77819750933028
243	145	199	-1.5824719710128021
244	146	199	-123.49647644074417
245	147	199	-351.46424964038124
246	148	199	-124.27976410023587
247	149	199	-327.29099000838295
248	150	199	-121.23384801714568
249	151	199	-125.60988528083712
250	152	199	-231.88009156663736
251	154	199	-232.97354652349267
252	155	199	-381.0891649904604
253	156	199	-244.5064688480316
254	157	199	-125.37386584727288
255	158	199	-119.51271032888958
256	159	199	-124.07786155502363
257	160	199	-123.89543403401919
258	162	199	-354.7246974075727
259	163	199	-123.98266319418266
260	164	199	-238.9517944280979
