9	0	3	-8.192240511958936	6.627878787878788	-10.177280469073308	66	44.92424242424242	-22.68520018309976	759	3.297760210803689	-9.089635276549268
19	5	4	-10.67602621841112	6.627878787878788	-10.177280469073308	66	44.92424242424242	-22.68520018309976	759	3.297760210803689	-9.089635276549268
29	7	37	-16.489105623813064	6.627878787878788	-10.177280469073308	66	44.92424242424242	-22.68520018309976	759	3.297760210803689	-9.089635276549268
39	9	0	0	6.627878787878788	-10.177280469073308	66	44.92424242424242	-22.68520018309976	759	3.297760210803689	-9.089635276549268
49	12	88	-22.88251565280353	6.758787878787879	-10.241041419713108	66	46.24242424242424	-23.195941675919116	759	3.3254281949934126	-9.114528353956064
59	14	0	-2.4430783588684117	6.696969696969697	-10.224994250838085	66	46.36363636363637	-23.120839980575923	759	3.2476943346508564	-9.103616361295662
69	17	5	-10.883618160632121	9.797575757575757	-10.33365227142274	66	83.57575757575758	-24.79626127426368	759	3.3820816864295127	-9.076034097262657
79	19	0	0	6.082424242424242	-10.097230867258546	66	40.09090909090909	-21.931235687312075	759	3.1251646903820816	-9.068186969862586
89	21	5	-12.683939105055583	6.196363636363636	-10.1385874765771	66	38.72727272727273	-21.879489118399064	759	3.367588932806324	-9.117639507723018
99	23	0	0	6.19030303030303	-10.112928242709481	66	39.57575757575758	-21.89375986840656	759	3.287220026350461	-9.088508101344518
109	25	0	0	6.086060606060606	-10.12876690332232	66	38.54545454545455	-22.101981012293667	759	3.2635046113306982	-9.087617850368291
119	27	4	-8.99339197827019	5.933333333333334	-10.104075644306214	66	37.43939393939394	-21.76029995174358	759	3.1936758893280635	-9.090490921920356
129	29	4	-10.17424805329839	6.117575757575757	-10.111365487251339	66	38.5	-21.822064443944875	759	3.3017127799736494	-9.093043838843204
139	31	15	-14.186200990125748	7.258181818181818	-10.317179279269292	66	49.39393939393939	-23.78616538399593	759	3.5942028985507246	-9.145963096249583
149	34	2	-6.593133241067271	6.450909090909091	-10.168449077185276	66	41.10606060606061	-22.305182962938556	759	3.437417654808959	-9.113080913206732
159	36	0	0	6.88	-10.195248322363195	66	42.46969696969697	-22.291136195552678	759	3.785243741765481	-9.14343198556411
169	38	0	0	6.1078787878787875	-10.105112047242148	66	37.18181818181818	-21.55895537769634	759	3.4057971014492754	-9.109125670680914
179	39	1	-4.328240487094574	5.675151515151515	-10.023710472526654	66	33.89393939393939	-20.97368921676176	759	3.2213438735177866	-9.071538407810557
189	43	0	0	6.069090909090909	-10.110408347660425	66	39.65151515151515	-21.989074419232356	759	3.1488801054018447	-9.07748086317591
199	44	0	0	6.1866666666666665	-10.1530923852369	66	40.36363636363637	-22.321617874701328	759	3.214756258234519	-9.094959733979122
209	47	40	-15.610591376533534	6.36969696969697	-10.204437422903926	66	40.28787878787879	-22.697547724710994	759	3.420289855072464	-9.118080005355484
219	49	2	-7.2580764025484825	5.824242424242424	-10.121446752375624	66	35.86363636363637	-21.88474037962694	759	3.212121212121212	-9.098551654353768
229	51	0	0	6.596363636363637	-10.2136638770977	66	37.75757575757576	-21.979277971527686	759	3.8866930171278	-9.19056699932118
239	53	65	-20.899755731854718	8.603636363636364	-10.378206676053603	66	49.15151515151515	-22.901284955593333	759	5.077733860342556	-9.289243347397974
249	55	0	0	7.517575757575758	-10.401768268444961	66	44.196969696969695	-23.238550244257127	759	4.32806324110672	-9.285526357504773
259	57	0	0	7.130909090909091	-10.337372089389147	66	43.60606060606061	-23.17901496565098	759	3.9591567852437417	-9.220707491453336
269	59	0	0	6.424242424242424	-10.253060229965435	66	38.015151515151516	-22.384035473290734	759	3.6772068511198945	-9.198192817502365
279	61	8	-14.176288240918856	7.053333333333334	-10.335349621241328	66	40.196969696969695	-22.572947586799632	759	4.171277997364954	-9.271210667714518
289	63	188	-42.94038132339819	6.736969696969697	-10.270463268734792	66	41.54545454545455	-22.665507262605967	759	3.710144927536232	-9.192633356224254
299	65	10	-14.430979233632332	6.642424242424243	-10.234055382849867	66	47.166666666666664	-23.698289687793725	759	3.1185770750988144	-9.063252399811269
309	67	10	-13.440645630201443	6.67030303030303	-10.163169710451795	66	45.07575757575758	-22.398105403060583	759	3.3306982872200264	-9.099262258920596
319	69	0	0	7.410909090909091	-10.397110695888177	66	49.5	-24.168014471926814	759	3.7509881422924902	-9.1996408023196
329	71	5	-9.915890358932685	6.992727272727273	-10.330335086669143	66	43.78787878787879	-23.174625370014912	759	3.793148880105402	-9.213440279421684
339	73	0	0	6.763636363636364	-10.296606464467555	66	43.484848484848484	-23.066154716603222	759	3.570487483530962	-9.186210964281845
349	75	0	0	7.127272727272727	-10.383887663424975	66	46.96969696969697	-23.984426123056284	759	3.662714097496706	-9.201232145196165
359	77	0	0	5.779393939393939	-10.116744778512167	66	33.75757575757576	-21.413122970802704	759	3.346508563899868	-9.134451022660818
369	78	8	-13.071937615864648	7.335757575757576	-10.200143800221632	66	45.09090909090909	-21.734129942445364	759	4.05270092226614	-9.197188483506523
379	81	187	-43.03893892572174	6.704242424242424	-10.254372614581563	66	41.04545454545455	-22.38960118583962	759	3.718050065876153	-9.199135347515645
389	83	6	-13.21444620826884	6.421818181818182	-10.219466905497496	66	38.45454545454545	-22.108017375803524	759	3.6363636363636362	-9.185679908079582
399	84	5	-12.860730560872206	6.907878787878788	-10.3190685072677	66	44.42424242424242	-23.333075461375145	759	3.645586297760211	-9.18741572864966
409	86	0	0	6.566060606060606	-10.256176948143171	66	40.07575757575758	-22.648882799249826	759	3.652173913043478	-9.178550352394765
